ID,PERMIT#,  PERMIT_TYPE,         ISSUE_DATE,        ESTIMATED_COST,         AMOUNT_WAIVED,   AMOUNT_PAID,    TOTAL_FEE,STREET_NUMBER,STREET DIRECTION,STREET_NAME,  SUFFIX,WORK_DESCRIPTION,   PIN1,   PIN2,  PIN3,  PIN4, PIN5, PIN6, PIN7, PIN8, PIN9,     PIN10,CONTRACTOR_1_TYPE,CONTRACTOR_1_NAME,CONTRACTOR_1_ADDRESS,CONTRACTOR_1_CITY,CONTRACTOR_1_STATE,CONTRACTOR_1_ZIPCODE,CONTRACTOR_1_PHONE,CONTRACTOR_2_TYPE,CONTRACTOR_2_NAME,CONTRACTOR_2_ADDRESS,CONTRACTOR_2_CITY,CONTRACTOR_2_STATE,CONTRACTOR_2_ZIPCODE,CONTRACTOR_2_PHONE,CONTRACTOR_3_TYPE,CONTRACTOR_3_NAME,CONTRACTOR_3_ADDRESS,CONTRACTOR_3_CITY,CONTRACTOR_3_STATE,CONTRACTOR_3_ZIPCODE,CONTRACTOR_3_PHONE,CONTRACTOR_4_TYPE,CONTRACTOR_4_NAME,CONTRACTOR_4_ADDRESS,CONTRACTOR_4_CITY,CONTRACTOR_4_STATE,CONTRACTOR_4_ZIPCODE,CONTRACTOR_4_PHONE,CONTRACTOR_5_TYPE,CONTRACTOR_5_NAME,CONTRACTOR_5_ADDRESS,CONTRACTOR_5_CITY,CONTRACTOR_5_STATE,CONTRACTOR_5_ZIPCODE,CONTRACTOR_5_PHONE,CONTRACTOR_6_TYPE,CONTRACTOR_6_NAME,CONTRACTOR_6_ADDRESS,CONTRACTOR_6_CITY,CONTRACTOR_6_STATE,CONTRACTOR_6_ZIPCODE,CONTRACTOR_6_PHONE,CONTRACTOR_7_TYPE,CONTRACTOR_7_NAME,CONTRACTOR_7_ADDRESS,CONTRACTOR_7_CITY,CONTRACTOR_7_STATE,CONTRACTOR_7_ZIPCODE,CONTRACTOR_7_PHONE,CONTRACTOR_8_TYPE,CONTRACTOR_8_NAME,CONTRACTOR_8_ADDRESS,CONTRACTOR_8_CITY,CONTRACTOR_8_STATE,CONTRACTOR_8_ZIPCODE,CONTRACTOR_8_PHONE,CONTRACTOR_9_TYPE,CONTRACTOR_9_NAME,CONTRACTOR_9_ADDRESS,CONTRACTOR_9_CITY,CONTRACTOR_9_STATE,CONTRACTOR_9_ZIPCODE,CONTRACTOR_9_PHONE,CONTRACTOR_10_TYPE,CONTRACTOR_10_NAME,CONTRACTOR_10_ADDRESS,CONTRACTOR_10_CITY,CONTRACTOR_10_STATE,CONTRACTOR_10_ZIPCODE,CONTRACTOR_10_PHONE,CONTRACTOR_11_TYPE,CONTRACTOR_11_NAME,CONTRACTOR_11_ADDRESS,CONTRACTOR_11_CITY,CONTRACTOR_11_STATE,CONTRACTOR_11_ZIPCODE,CONTRACTOR_11_PHONE,CONTRACTOR_12_TYPE,CONTRACTOR_12_NAME,CONTRACTOR_12_ADDRESS,CONTRACTOR_12_CITY,CONTRACTOR_12_STATE,CONTRACTOR_12_ZIPCODE,CONTRACTOR_12_PHONE,CONTRACTOR_13_TYPE,CONTRACTOR_13_NAME,CONTRACTOR_13_ADDRESS,CONTRACTOR_13_CITY,CONTRACTOR_13_STATE,CONTRACTOR_13_ZIPCODE,CONTRACTOR_13_PHONE,CONTRACTOR_14_TYPE,CONTRACTOR_14_NAME,CONTRACTOR_14_ADDRESS,CONTRACTOR_14_CITY,CONTRACTOR_14_STATE,CONTRACTOR_14_ZIPCODE,CONTRACTOR_14_PHONE,CONTRACTOR_15_TYPE,CONTRACTOR_15_NAME,CONTRACTOR_15_ADDRESS,CONTRACTOR_15_CITY,CONTRACTOR_15_STATE,CONTRACTOR_15_ZIPCODE,CONTRACTOR_15_PHONE,LATITUDE,LONGITUDE,LOCATION
2432594,100471345,PERMIT - RENOVATION/ALTERATION,,$844712.00,$0.00,$1940.50,$1940.50,4814,S,WENTWORTH,AVE,"ERECT NEW GALLERY ACCESS TO THE MAKE-UP AIR FANS, REPLACE 12 EXHAUST FANS & DUCTWORK & INSTALL ELECTRICAL CABLE & SHUTOFF FROM EXISTING MCC FOR EXHAUST FANS LOCATED @LOW ROOF SECTION & ERECT STRUCTURAL STEEL & REINFORCE EXISTING STEEL TO 1 STORY STEEL & BRICK BLDG -DIESEL LOCOMOTIVES MAINTENANCE & REPAIR SHOP W/6 SINGLE TRACK & HIGH CRANE BAY AREAS,W/OFFICES & STORAGE PER PLANS",20-09-204-004-0000,,,,,,,,,,OWNER OCCUPIED,DANILO ARGUELLES,547 W. JACKSON BLVD.,CHICAGO,IL,60661,,STRUCTURAL ENGINEER,DAVID BILOW,,,,,,CONTRACTOR-ELECTRICAL,EXTRA ELECTRICAL ESTIMATING LL,"110 N. SECOND STREET, UNIT 5",WEST DUNDEE,IL,60118,(708)638-9435,CONTRACTOR-GENERAL CONTRACTOR,LANDMARK CONSTRUCTION SERVICES,18606 SOUTH 81ST AVENUE,TINLEY PARK,IL,60477,(708)342-0466,CONTRACTOR-VENTILATION,AMBER MECHANICAL,11950 S. CENTRAL AVE.,ALSIP,IL,60803-3402,(708)597-9700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.806794612,-87.630989561,"(41.806794611741964, -87.63098956148984)"
2605998,100566582,PERMIT - ELECTRIC WIRING,,$60000.00,$0.00,$500.00,$500.00,707,N,WELLS,ST,TEMPORARY SERVICE FOR CONSTRUCTION OF NEW BUILDING.INCLUDES TEMPORARY CONNECTION OF CRANE,,,,,,,,,,,CONTRACTOR-ELECTRICAL,"BATTAGLIA INDUSTRIES, INC.",406 W. CAMPUS DRIVE,ARLINGTON HEIGHTS,IL,60004,(847)483-0300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.895051494,-87.634012622,"(41.89505149359602, -87.63401262232449)"
2643548,100587080,PERMIT - ELECTRIC WIRING,,$100.00,$0.00,$100.00,$100.00,707,N,WELLS,ST,PLEASE REMOVE OUR COMPANY FROM PERMIT #100566582 (TEMPORARY SERVICE FOR CONSTRUCTION OF NEW BUILDING. INCLUDES TEMPORARY CONNECTION OF CRANE),,,,,,,,,,,CONTRACTOR-ELECTRICAL,"BATTAGLIA INDUSTRIES, INC.",406 W. CAMPUS DRIVE,ARLINGTON HEIGHTS,IL,60004,(847)483-0300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.895051494,-87.634012622,"(41.89505149359602, -87.63401262232449)"
2755416,100650043,PERMIT - NEW CONSTRUCTION,07/20/2016,$60000.00,$0.00,$525.00,$525.00,3630,N,CLARK,ST,"FOUNDATION DESIGN FOR THE INSTALLATION AND OPERATION OF A POTAIN MD485 TEMPORARY TOWER CRANE, AS PER PLANS.",,,,,,,,,,,OWNER OCCUPIED,ERIC NORDNESS,3630 N CLARK ST,CHICAGO,IL,60613,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"WALSH CONSTRUCTION COMPANY II,",929 W. ADAMS STREET,CHICAGO,IL,60607,(312)563-5400,MASONRY CONTRACTOR,WALSH CONSTRUCTION COMPANY,929 W. ADAMS ST.,CHICAGO,IL,60607,(312)563-5401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.947965602,-87.657298543,"(41.947965602336375, -87.65729854258726)"
2763860,100655109,PERMIT - NEW CONSTRUCTION,07/20/2016,$60000.00,$0.00,$525.00,$525.00,215,W,LAKE,ST,"PHASE 2 TIE-IN AND CLIMB SCHEDULE FOR THE MANITOWOC MD485 TEMPORARY TOWER CRANE, AS PER PLANS.",,,,,,,,,,,OWNER OCCUPIED,CARL BROWN,401 NORTH MICHIGAN AVENUE SUITE 500,CHICAGO,IL,60611,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,CLARK CONSTRUCTION GROUP CHICA,216 SOUTH JEFFERSON SUITE 502,CHICAGO,IL,60661,(312)474-5500,MASONRY CONTRACTOR,ADJUSTABLE FORMS INC.,1 E. PROGRESS RD.,LOMBARD,IL,60148,(630)953-8700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.885621216,-87.634501358,"(41.88562121644583, -87.63450135773654)"
2746397,100644660,PERMIT - NEW CONSTRUCTION,07/22/2016,$30000.00,$0.00,$450.00,$450.00,151,N,FRANKLIN,ST,Phase 1 Temporary construction of World Free Standing Tower Crane Model Potain MR608,,,,,,,,,,,OWNER OCCUPIED,BUCK DEVELOPMENT FRANKLIN LLC,225 W. WASHINGTON,CHICAGO,IL,60606,,STRUCTURAL ENGINEER,DRUCKER CAROL J,,,,,,EXPEDITOR,"BURNHAM NATIONWIDE, INC.",111 W. WASHINGTON ST. APT./SUITE 450,CHICAGO,IL,60602-,(312)260-7086 x,CONTRACTOR-GENERAL CONTRACTOR,"LEND LEASE (US) CONSTRUCTION,",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606,(312)245-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.884499493,-87.635233576,"(41.8844994926551, -87.6352335760181)"
2769251,100658356,PERMIT - NEW CONSTRUCTION,07/20/2016,$20000.00,$0.00,$525.00,$525.00,930,W,ALTGELD,ST,INSTALL FREE STANDING LIEBHERR 316 EC-H 12 LITRONIC TOWER CRANE,,,,,,,,,,,OWNER,DANIEL SLACK,2222 N. ELSTON AVE,CHICAGO,IL,60614,,STRUCTURAL ENGINEER,CONNOLLY EAMONN F.,,,,,,CONTRACTOR-GENERAL CONTRACTOR,JAMES MCHUGH CONSTRUCTION CO,1737 S MICHIGAN AVE,CHICAGO,IL,60616-,(312)986-8000 x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.927322282,-87.652505691,"(41.92732228202121, -87.65250569075816)"
2759106,100652353,PERMIT - NEW CONSTRUCTION,07/05/2016,$20000.00,$0.00,$525.00,$525.00,412,N,WELLS,ST,INSTALL FREE STANDING POTAIN MD485B TOWER CRANE,17-09-258-019-8002,,,,,,,,,,OWNER,KAGE BROWN,225 W HUBBARD STREET 4TH FLOOR,CHICAGO,IL,60654,,STRUCTURAL ENGINEER,CONNOLLY EAMONN F.,,,,,,CONTRACTOR-GENERAL CONTRACTOR,JAMES MCHUGH CONSTRUCTION CO,1737 S MICHIGAN AVE,CHICAGO,IL,60616-,(312)986-8000 x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.889647026,-87.634169256,"(41.889647025824154, -87.63416925556209)"
2755266,100649947,PERMIT - NEW CONSTRUCTION,08/03/2016,$60000.00,$0.00,$525.00,$525.00,1136,S,WABASH,AVE,"PHASE 1 FOUNDATION DESIGN FOR THE INSTALLATION AND OPERATION OF A LIEBHERR 316 EC-H 12 LITRONIC TEMPORARY TOWER CRANE, AS PER  PLANS.",17-15-308-021-0000,,,,,,,,,,OWNER OCCUPIED,JEFF LANGE,130 E. RANDOLPH ST SUITE 2100,CHICAGO,IL,60601,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"LEND LEASE (US) CONSTRUCTION,",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606,(312)245-1000,MASONRY CONTRACTOR,PEPPER CONSTRUCTION CO.,643 N. ORLEANS ST.,CHICAGO,IL,60610,(312)266-4700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.868148493,-87.625983508,"(41.8681484925789, -87.62598350799611)"
2737165,100639182,PERMIT - RENOVATION/ALTERATION,08/18/2016,$50000.00,$0.00,$375.00,$375.00,311,N,MORGAN,ST,REVISION TO PERMIT # 100623860 FOR MODIFICATIONS TO THE EARTH RETENTION SYSTEM ONLY. THIS INCLUDES THE INSTALLATION OF ADDITIONAL SHEETING AT THE NORTHEAST & NORTHWEST CORNERS OF THE PROPERTY AS WELL AS A CRANE MAT FOUNDATION AS PER PLANS.,17-08-412-005-0000,,,,,,,,,,OWNER AS ARCHITECT,311 N. MORGAN LLC,,,,,,EXPEDITOR,JOHN LYLE & ASSOCIATES,"1 N. LA SALLE ST. FLOOR 13TH, APT./SUITE 1325",CHICAGO,IL,60602-,(312)981-0335 X,CONTRACTOR-GENERAL CONTRACTOR,"POWER CONSTRUCTION COMPANY, LL",8750 W. BRYN MAWR AVENUE SUITE 500,CHICAGO,IL,60631-3546,(847)925-1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.887121914,-87.65203576,"(41.88712191392366, -87.6520357596219)"
2755290,100649962,PERMIT - NEW CONSTRUCTION,08/23/2016,$60000.00,$0.00,$525.00,$525.00,167,W,ERIE,ST,"PHASE 2, TIE-IN AND CLIMB SCHEDULE OF A TEMPORARY TOWER CRANE: MANITOWOC MR605 LUFFING JIB CRANE, AS PER PLANS.",,,,,,,,,,,OWNER OCCUPIED,TODD WENDELL,225 N COLUMBUS DRIVE SUITE 100,CHICAGO,IL,60601,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,LINN-MATHES  INC,309 SOUTH GREEN STREET,CHICAGO,IL,60607-,(312)454-0200 x,MASONRY CONTRACTOR,ADJUSTABLE FORMS INC.,1 E. PROGRESS RD.,LOMBARD,IL,60148,(630)953-8700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.893883565,-87.633879645,"(41.893883564570665, -87.63387964538637)"
2755377,100650016,PERMIT - NEW CONSTRUCTION,08/23/2016,$60000.00,$0.00,$525.00,$525.00,1001,W,CHICAGO,AVE,"FOUNDATION DESIGN FOR THE INSTALLATION AND OPERATION OF PEINER SK415 TEMPORARY TOWER CRANE, AS PER PLANS.",,,,,,,,,,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"POWER CONSTRUCTION COMPANY, LL",8750 W. BRYN MAWR AVENUE SUITE 500,CHICAGO,IL,60631-3546,(847)925-1300,MASONRY CONTRACTOR,R. OLSON CONST. CO.,170 NORTH GARDEN AVENUE,ROSELLE,IL,60172,(630)894-2820,OWNER,DAMON DANCE,350 W HUBBARD SUITE 450,CHICAGO,IL,60654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.896198329,-87.652679728,"(41.89619832858024, -87.65267972770035)"
2756499,100650705,PERMIT - NEW CONSTRUCTION,08/23/2016,$60000.00,$0.00,$525.00,$525.00,640,N,WELLS,ST,"PHASE 2, TIE-IN AND CLIMB SCHEDULE OF A TEMPORARY TOWER CRANE: MANITOWOC MR418, AS PER PLANS",17-09-223-010-0000,,,,,,,,,,OWNER OCCUPIED,SCOTT TIMCOE,908 N HALSTED,CHICAGO,IL,60642,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"LEND LEASE (US) CONSTRUCTION,",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606,(312)245-1000,MASONRY CONTRACTOR,PEPPER CONSTRUCTION CO.,643 N. ORLEANS ST.,CHICAGO,IL,60610,(312)266-4700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.893658478,-87.634270381,"(41.89365847761819, -87.63427038140614)"
2756523,100650725,PERMIT - NEW CONSTRUCTION,08/23/2016,$60000.00,$0.00,$525.00,$525.00,451,E,GRAND,AVE,"EAST SIDE PHASE 1 FOUNDATION DESIGN FOR THE INSTALLATION AND OPERATION OF A LIEBHERR 316 EC-H12 LITRONIC TEMPORARY TOWER CRANE, AS PER PLANS.",,,,,,,,,,,OWNER OCCUPIED,LARRY KOCH,350 WEST HUBBARD STREET SUITE 300,CHICAGO,IL,60654,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"LEND LEASE (US) CONSTRUCTION,",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606,(312)245-1000,MASONRY CONTRACTOR,"GOEBEL FORMING, INC.",13530 DOKTER PLACE,HOMER GLEN,IL,60491,(630)774-2158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.891766799,-87.615751918,"(41.89176679938733, -87.61575191788339)"
2777106,100663179,PERMIT - NEW CONSTRUCTION,08/24/2016,$50000.00,$0.00,$525.00,$525.00,303,E,SUPERIOR,ST,"REVISION TO TOWER CRANE PERMIT 100628266 TO REVISE THE JIB CONFIGURATION FROM 164' BOOM TO 197' BOOM. PHASE I, SOUTH TOWER CRANE FREE STANDING, MODEL POTAIN MR605B",,,,,,,,,,,OWNER OCCUPIED,NORTHWESTERN UNIVERSITY FACILITIES MANAGEMENT,410 N. LAKE SHORE DR.,CHICAGO,IL,60611,,STRUCTURAL ENGINEER,VOLPE BRIAN,,,,,,EXPEDITOR,"BURNHAM NATIONWIDE, INC.",111 W. WASHINGTON ST. APT./SUITE 450,CHICAGO,IL,60602-,(312)260-7086 x,CONTRACTOR-GENERAL CONTRACTOR,"POWER CONSTRUCTION COMPANY, LL",8750 W. BRYN MAWR AVENUE SUITE 500,CHICAGO,IL,60631-3546,(847)925-1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.895692401,-87.62014286,"(41.895692401410514, -87.62014286048188)"
2755299,100649968,PERMIT - NEW CONSTRUCTION,09/06/2016,$60000.00,$0.00,$450.00,$450.00,9,W,WALTON,ST,"PHASE 2, TIE-IN AND CLIMB SCHEDULE OF A TEMPORARY TOWER CRANE: MANITOWAC MDT368A, AS PER PLANS",,,,,,,,,,,OWNER OCCUPIED,SCOTT TIMCOE,908 N. HALSTED ST,CHICAGO,IL,60642,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"LEND LEASE (US) CONSTRUCTION,",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606,(312)245-1000,MASONRY CONTRACTOR,TRIBCO CONSTRUCTION SERVICES,12909 WEST OAK COURT,HOMER GLEN,IL,60491,(312)341-0303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.899821526,-87.628699248,"(41.89982152577314, -87.62869924805086)"
2770564,100659163,PERMIT - NEW CONSTRUCTION,09/06/2016,$60000.00,$0.00,$450.00,$450.00,465,N,PARK,DR,"PHASE 1: FOUNDATION SUPPORT, SET-UP AND OPERATION FOR A MANITOWOC MD485 TEMPORARY TOWER CRANE, AS PER PLANS.",,,,,,,,,,,OWNER OCCUPIED,"465 N. PARK, LLC CARMINE MATTOZZI",465 N PARK DR,CHICAGO,IL,60611,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"POWER CONSTRUCTION COMPANY, LL",8750 W. BRYN MAWR AVENUE SUITE 500,CHICAGO,IL,60631-3546,(847)925-1300,MASONRY CONTRACTOR,CONCRETE STRUCTURES OF THE,143 BRYANT AVENUE,GLEN ELLYN,IL,60137,(630)293-5775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.890520989,-87.619468779,"(41.89052098866587, -87.61946877886683)"
2784058,100667302,PERMIT - NEW CONSTRUCTION,09/19/2016,$35000.00,$0.00,$525.00,$525.00,151,N,FRANKLIN,ST,PHASE 2: TEMPORARY CONSTRUCTION OF WORLD FREE STANDING TOWER CRANE MODEL POTAIN MR608,,,,,,,,,,,OWNER OCCUPIED,"BUCK DEVELOPMENT FRANKLIN, LLC","225 W. WASHINGTON ST., SUITE 2300",CHICAGO,IL,60606,,STRUCTURAL ENGINEER,DRUCKER CAROL J,,,,,,EXPEDITOR,"BURNHAM NATIONWIDE, INC.",111 W. WASHINGTON ST. APT./SUITE 450,CHICAGO,IL,60602-,(312)260-7086 x,CONTRACTOR-GENERAL CONTRACTOR,"LEND LEASE (US) CONSTRUCTION,",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606,(312)245-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.884499493,-87.635233576,"(41.8844994926551, -87.6352335760181)"
2785688,100668257,PERMIT - NEW CONSTRUCTION,09/20/2016,$60000.00,$0.00,$450.00,$450.00,171,N,ABERDEEN,ST,"THIS PERMIT SUPERSEDES THE TOWER CRANE FOUNDATION PERMIT #100635854.  FOUNDATION PERMIT FOR THE INSTALLATION AND OPERATION OF A PEINER SK415 TEMPORARY TOWER CRANE, AS PER PLANS.",,,,,,,,,,,OWNER OCCUPIED,TODD MULLEN,1555 NORTH SHEFFIELD AVENUE,CHICAGO,IL,60622,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,NOVAK CONSTRUCTION COMPANY,3423 N. DRAKE AVENUE,CHICAGO,IL,60618-,(773)278-1100 x,MASONRY CONTRACTOR,R. OLSON CONST. CO.,170 NORTH GARDEN AVENUE,ROSELLE,IL,60172,(630)894-2820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.885144989,-87.654315367,"(41.88514498935212, -87.65431536717279)"
2784068,100667308,PERMIT - NEW CONSTRUCTION,10/19/2016,$60000.00,$0.00,$525.00,$525.00,854,W,RANDOLPH,ST,"PHASE 1 FOUNDATION DESIGN FOR THE INSTALLATION AND OPERATION OF LIEBHERR 316 EC-H 12 TEMPORARY TOWER CRANE, AS PER PLANS.",,,,,,,,,,,OWNER OCCUPIED,JEFF RICHMAN,2001 N. HALSTED STREET SUITE 304,CHICAGO,IL,60614,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"CENTAUR CONSTRUCTION COMPANY,",1200 W LAKE STREET SUITE 200,CHICAGO,IL,60607,(312)644-4470 x,MASONRY CONTRACTOR,WALSH CONSTRUCTION COMPANY,929 W. ADAMS ST.,CHICAGO,IL,60607,(312)563-5401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.884479427,-87.649628547,"(41.8844794270512, -87.6496285473241)"
2793789,100673418,PERMIT - NEW CONSTRUCTION,10/19/2016,$60000.00,$0.00,$525.00,$525.00,8,E,HURON,ST,"PHASE 2 TIE IN AND CLIMB SCHEDULE FOR A LIEBHERR 316 EC-H 12 LITRONIC TOWER CRANE, AS PER PLANS.",17-10-103-010-0000,,,,,,,,,,OWNER OCCUPIED,"JEFF LANGE CA VENTURES, LLC",161 NORTH CLARK STREET SUITE 4900,CHICAGO,IL,60601,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,CLARK CONSTRUCTION GROUP CHICA,216 SOUTH JEFFERSON SUITE 502,CHICAGO,IL,60661,(312)474-5500,MASONRY CONTRACTOR,CONCRETE STRUCTURES OF THE,143 BRYANT AVENUE,GLEN ELLYN,IL,60137,(630)293-5775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.894990607,-87.627829198,"(41.89499060703644, -87.62782919767419)"
2756519,100650721,PERMIT - NEW CONSTRUCTION,10/20/2016,$60000.00,$0.00,$525.00,$525.00,451,E,GRAND,AVE,"WEST SIDE PHASE 1 FOUNDATION DESIGN FOR THE INSTALLATION AND OPERATION OF A LIEBHERR 420 EC-H16 TEMPORARY TOWER CRANE WITH TIE-IN AT LEVEL 18, AS PER PLANS.",,,,,,,,,,,OWNER OCCUPIED,LARRY KOCH,350 WEST HUBBARD STREET,CHICAGO,IL,60654,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"LEND LEASE (US) CONSTRUCTION,",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606,(312)245-1000,MASONRY CONTRACTOR,"GOEBEL FORMING, INC.",13530 DOKTER PLACE,HOMER GLEN,IL,60491,(630)774-2158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.891766799,-87.615751918,"(41.89176679938733, -87.61575191788339)"
2785708,100668274,PERMIT - NEW CONSTRUCTION,10/28/2016,$60000.00,$0.00,$525.00,$525.00,720,S,WELLS,ST,"PHASE 1 FOUNDATION DESIGN FOR THE INSTALLATION AND OPERATION OF A LIEBHERR 316 EC-H 12 TEMPORARY TOWER CRANE, AS PER PLANS.",,,,,,,,,,,OWNER OCCUPIED,PRASAN KALE,"225 W. OHIO, SIXTH FLOOR",CHICAGO,IL,60654,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"LEND LEASE (US) CONSTRUCTION,",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606,(312)245-1000,MASONRY CONTRACTOR,PEPPER CONSTRUCTION CO.,643 N. ORLEANS ST.,CHICAGO,IL,60610,(312)266-4700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.87289177,-87.63373989,"(41.87289176953041, -87.63373989041615)"
